ax,ay,az,wx,wy,wz
-0.6293,6.3253,7.6013,-0.5847,-2.1275,-0.2397
-0.6293,6.3253,7.6013,-1.6646,-0.045,0.2758
3.7155,-0.0711,3.3529,-1.6646,-0.045,0.2758
3.7155,-0.0711,3.3529,-2.63,1.1806,-0.132
1.3611,-3.0392,-2.3019,-2.63,1.1806,-0.132
1.3611,-3.0392,-2.3019,-2.63,1.1806,-0.132
1.3611,-3.0392,-2.3019,-2.63,1.1806,-0.132
1.3611,-3.0392,-2.3019,-2.63,1.1806,-0.132
1.3611,-3.0392,-2.3019,-2.63,1.1806,-0.132
1.3611,-3.0392,-2.3019,-2.63,1.1806,-0.132
1.3611,-3.0392,-2.3019,-3.0107,1.2143,0.0981
-0.1436,-3.5083,-2.1663,-3.0107,1.2143,0.0981
-0.1436,-3.5083,-2.1663,-3.0107,1.2143,0.0981
-0.1436,-3.5083,-2.1663,-3.0107,1.2143,0.0981
-0.1436,-3.5083,-2.1663,-3.0107,1.2143,0.0981
-0.1436,-3.5083,-2.1663,-3.0107,1.2143,0.0981
-0.1436,-3.5083,-2.1663,-3.0107,1.2143,0.0981
-0.1436,-3.5083,-2.1663,-0.6252,-1.1069,-0.1949
0.4248,-0.2389,-0.3711,-0.6252,-1.1069,-0.1949
0.4248,-0.2389,-0.3711,-1.2722,-1.9773,-0.1796
-1.0536,0.6279,-3.355,-1.2722,-1.9773,-0.1796
-1.0536,0.6279,-3.355,-1.2722,-1.9773,-0.1796
-1.0536,0.6279,-3.355,-1.2722,-1.9773,-0.1796
-1.0536,0.6279,-3.355,-1.2722,-1.9773,-0.1796
-1.0536,0.6279,-3.355,-1.2722,-1.9773,-0.1796
-1.0536,0.6279,-3.355,-1.2722,-1.9773,-0.1796
-1.0536,0.6279,-3.355,0.2164,-0.5759,0.1316
-4.2753,4.114,-3.0688,0.2164,-0.5759,0.1316
-4.2753,4.114,-3.0688,0.2164,-0.5759,0.1316
-4.2753,4.114,-3.0688,0.2164,-0.5759,0.1316
-4.2753,4.114,-3.0688,0.2164,-0.5759,0.1316
-4.2753,4.114,-3.0688,0.2164,-0.5759,0.1316
-4.2753,4.114,-3.0688,0.2164,-0.5759,0.1316
-4.2753,4.114,-3.0688,2.3273,2.0351,-0.4583
-2.4439,3.0172,0.0942,2.3273,2.0351,-0.4583
-2.4439,3.0172,0.0942,3.9079,2.287,-1.0361
-0.5527,6.3002,5.2426,3.9079,2.287,-1.0361
-0.5527,6.3002,5.2426,3.9079,2.287,-1.0361
-0.5527,6.3002,5.2426,3.9079,2.287,-1.0361
-0.5527,6.3002,5.2426,3.9079,2.287,-1.0361
-0.5527,6.3002,5.2426,3.9079,2.287,-1.0361
-0.5527,6.3002,5.2426,3.9079,2.287,-1.0361
-0.5527,6.3002,5.2426,1.1759,0.1165,-0.0554
1.1968,4.1541,-1.0549,1.1759,0.1165,-0.0554
1.1968,4.1541,-1.0549,1.1759,0.1165,-0.0554
1.1968,4.1541,-1.0549,1.1759,0.1165,-0.0554
1.1968,4.1541,-1.0549,1.1759,0.1165,-0.0554
1.1968,4.1541,-1.0549,1.1759,0.1165,-0.0554
1.1968,4.1541,-1.0549,1.1759,0.1165,-0.0554
1.1968,4.1541,-1.0549,1.365,0.9397,1.5304
1.575,-5.7171,6.7752,1.365,0.9397,1.5304
1.575,-5.7171,6.7752,1.3388,0.3571,0.9253
2.3326,-7.3639,6.4903,1.3388,0.3571,0.9253
2.3326,-7.3639,6.4903,1.3388,0.3571,0.9253
2.3326,-7.3639,6.4903,1.3388,0.3571,0.9253
2.3326,-7.3639,6.4903,1.3388,0.3571,0.9253
2.3326,-7.3639,6.4903,1.3388,0.3571,0.9253
2.3326,-7.3639,6.4903,1.3388,0.3571,0.9253
2.3326,-7.3639,6.4903,0.5374,1.5469,0.1024
1.3286,-4.2315,1.4641,0.5374,1.5469,0.1024
1.3286,-4.2315,1.4641,0.5374,1.5469,0.1024
1.3286,-4.2315,1.4641,0.5374,1.5469,0.1024
1.3286,-4.2315,1.4641,0.5374,1.5469,0.1024
1.3286,-4.2315,1.4641,0.5374,1.5469,0.1024
1.3286,-4.2315,1.4641,0.5374,1.5469,0.1024
1.3286,-4.2315,1.4641,-1.4785,0.639,-0.775
-0.096,3.5383,-13.632,-1.4785,0.639,-0.775
-0.096,3.5383,-13.632,0.3209,0.8317,-0.0382
1.8156,4.6379,3.0123,0.3209,0.8317,-0.0382
1.8156,4.6379,3.0123,0.3209,0.8317,-0.0382
1.8156,4.6379,3.0123,0.3209,0.8317,-0.0382
1.8156,4.6379,3.0123,0.3209,0.8317,-0.0382
1.8156,4.6379,3.0123,0.3209,0.8317,-0.0382
1.8156,4.6379,3.0123,0.3209,0.8317,-0.0382
1.8956,4.7657,6.9236,0.3209,0.8317,-0.0382
1.8956,4.7657,6.9236,-0.8615,-3.632,0.5752
1.8956,4.7657,6.9236,-0.8615,-3.632,0.5752
1.8956,4.7657,6.9236,-0.8615,-3.632,0.5752
1.8956,4.7657,6.9236,-0.8615,-3.632,0.5752
1.8956,4.7657,6.9236,-0.8615,-3.632,0.5752
1.8956,4.7657,6.9236,-0.8615,-3.632,0.5752
1.8956,4.7657,6.9236,-1.7331,-0.5802,-0.3561
2.3027,0.2888,3.3006,-1.7331,-0.5802,-0.3561
2.3027,0.2888,3.3006,-2.2678,0.9956,-0.757
-0.9523,-3.2018,-0.9856,-2.2678,0.9956,-0.757
-0.9523,-3.2018,-0.9856,-2.2678,0.9956,-0.757
-0.9523,-3.2018,-0.9856,-2.2678,0.9956,-0.757
-0.9523,-3.2018,-0.9856,-2.2678,0.9956,-0.757
-0.9523,-3.2018,-0.9856,-2.2678,0.9956,-0.757
-0.9523,-3.2018,-0.9856,-2.2678,0.9956,-0.757
-0.9523,-3.2018,-0.9856,-3.2396,-3.05,-0.1822
-1.3574,-3.5019,-3.7429,-3.2396,-3.05,-0.1822
-1.3574,-3.5019,-3.7429,-3.2396,-3.05,-0.1822
-1.3574,-3.5019,-3.7429,-3.2396,-3.05,-0.1822
-1.3574,-3.5019,-3.7429,-3.2396,-3.05,-0.1822
-1.3574,-3.5019,-3.7429,-3.2396,-3.05,-0.1822
-1.3574,-3.5019,-3.7429,-3.2396,-3.05,-0.1822
-1.1589,-0.0098,-1.5194,-3.2396,-3.05,-0.1822
-1.1589,-0.0098,-1.5194,0.0184,-0.3755,-0.1555
-1.1589,-0.0098,-1.5194,-0.7196,-1.3189,0.1052
-2.0846,0.7396,-3.4336,-0.7196,-1.3189,0.1052
-2.0846,0.7396,-3.4336,-0.7196,-1.3189,0.1052
-2.0846,0.7396,-3.4336,-0.7196,-1.3189,0.1052
-2.0846,0.7396,-3.4336,-0.7196,-1.3189,0.1052
-2.0846,0.7396,-3.4336,-0.7196,-1.3189,0.1052
-2.0846,0.7396,-3.4336,-0.7196,-1.3189,0.1052
-2.0846,0.7396,-3.4336,-0.7313,-0.9653,-0.098
-4.0718,3.3543,-2.6914,-0.7313,-0.9653,-0.098
-4.0718,3.3543,-2.6914,-0.7313,-0.9653,-0.098
-4.0718,3.3543,-2.6914,-0.7313,-0.9653,-0.098
-4.0718,3.3543,-2.6914,-0.7313,-0.9653,-0.098
-4.0718,3.3543,-2.6914,-0.7313,-0.9653,-0.098
-4.0718,3.3543,-2.6914,-0.7313,-0.9653,-0.098
-1.4334,1.9158,0.1924,-0.7313,-0.9653,-0.098
-1.4334,1.9158,0.1924,2.5608,1.6741,-0.4538
-1.4334,1.9158,0.1924,3.5399,1.2765,-1.4231
-0.4131,6.1679,3.5537,3.5399,1.2765,-1.4231
-0.4131,6.1679,3.5537,3.5399,1.2765,-1.4231
-0.4131,6.1679,3.5537,3.5399,1.2765,-1.4231
-0.4131,6.1679,3.5537,3.5399,1.2765,-1.4231
-0.4131,6.1679,3.5537,3.5399,1.2765,-1.4231
-0.4131,6.1679,3.5537,3.5399,1.2765,-1.4231
-0.4131,6.1679,3.5537,1.0569,0.6321,-0.2712
0.06,5.2787,-0.4851,1.0569,0.6321,-0.2712
0.06,5.2787,-0.4851,1.0569,0.6321,-0.2712
0.06,5.2787,-0.4851,1.0569,0.6321,-0.2712
0.06,5.2787,-0.4851,1.0569,0.6321,-0.2712
0.06,5.2787,-0.4851,1.0569,0.6321,-0.2712
0.06,5.2787,-0.4851,1.0569,0.6321,-0.2712
0.06,5.2787,-0.4851,1.1107,1.13,1.8022
1.3874,-5.4142,5.4652,1.1107,1.13,1.8022
1.8899,-7.9859,5.8617,1.1107,1.13,1.8022
1.8899,-7.9859,5.8617,1.1697,0.894,1.5466
1.8899,-7.9859,5.8617,1.1697,0.894,1.5466
1.8899,-7.9859,5.8617,1.1697,0.894,1.5466
1.8899,-7.9859,5.8617,1.1697,0.894,1.5466
1.8899,-7.9859,5.8617,1.1697,0.894,1.5466
1.8899,-7.9859,5.8617,1.1697,0.894,1.5466
0.9419,-3.1758,3.5663,1.1697,0.894,1.5466
0.9419,-3.1758,3.5663,0.8229,0.7742,0.2288
0.9419,-3.1758,3.5663,0.8229,0.7742,0.2288
0.9419,-3.1758,3.5663,0.8229,0.7742,0.2288
0.9419,-3.1758,3.5663,0.8229,0.7742,0.2288
0.9419,-3.1758,3.5663,0.8229,0.7742,0.2288
0.9419,-3.1758,3.5663,0.8229,0.7742,0.2288
0.9419,-3.1758,3.5663,-1.3509,-0.0591,-0.8791
0.305,0.325,-11.4744,-1.3509,-0.0591,-0.8791
0.305,0.325,-11.4744,-0.004,1.6802,-0.367
-0.0706,5.0563,-3.0347,-0.004,1.6802,-0.367
-0.0706,5.0563,-3.0347,-0.004,1.6802,-0.367
-0.0706,5.0563,-3.0347,-0.004,1.6802,-0.367
-0.0706,5.0563,-3.0347,-0.004,1.6802,-0.367
-0.0706,5.0563,-3.0347,-0.004,1.6802,-0.367
-0.0706,5.0563,-3.0347,-0.004,1.6802,-0.367
-0.0706,5.0563,-3.0347,0.0015,-1.202,-0.0257
0.4942,4.1505,5.5522,0.0015,-1.202,-0.0257
0.4942,4.1505,5.5522,0.0015,-1.202,-0.0257
0.4942,4.1505,5.5522,0.0015,-1.202,-0.0257
0.4942,4.1505,5.5522,0.0015,-1.202,-0.0257
0.4942,4.1505,5.5522,0.0015,-1.202,-0.0257
0.4942,4.1505,5.5522,0.0015,-1.202,-0.0257
0.4942,4.1505,5.5522,-1.0473,-1.487,-0.1638
3.1449,2.0346,4.8068,-1.0473,-1.487,-0.1638
0.9239,-1.7621,2.0873,-1.0473,-1.487,-0.1638
0.9239,-1.7621,2.0873,-1.7837,-0.3899,-0.6336
0.9239,-1.7621,2.0873,-1.7837,-0.3899,-0.6336
0.9239,-1.7621,2.0873,-1.7837,-0.3899,-0.6336
0.9239,-1.7621,2.0873,-1.7837,-0.3899,-0.6336
0.9239,-1.7621,2.0873,-1.7837,-0.3899,-0.6336
0.9239,-1.7621,2.0873,-1.7837,-0.3899,-0.6336
0.9239,-1.7621,2.0873,-3.3568,1.3935,-0.5088
-0.7227,-4.4188,-6.3167,-3.3568,1.3935,-0.5088
-0.7227,-4.4188,-6.3167,-3.3568,1.3935,-0.5088
-0.7227,-4.4188,-6.3167,-3.3568,1.3935,-0.5088
-0.7227,-4.4188,-6.3167,-3.3568,1.3935,-0.5088
