accelerometer-z,accelerometer-y,accelerometer-x,gyro-z,gyro-y,gyro-x
3.185305276,1.156689909,-0.09669731008,-0.3453499675,0.04203941673,-1.52076757
3.316695276,1.382039464,-0.8138039619,-0.4730892777,-0.02296354994,-1.80531621
3.165356713,1.578027316,-1.327996762,-0.589733839,0.05425037444,-2.052433491
2.076287219,1.637974712,-1.597628673,-0.6797806025,0.334389627,-2.161461592
0.8385890052,1.247529872,-1.791516483,-0.765637219,0.5516818166,-2.111140013
0.8395932138,0.7886252431,-1.477089884,-0.7717747092,0.5376242995,-2.026471376
1.291948128,0.2162994027,0.1016894193,-0.6621949673,0.3745184839,-1.956510782
1.180359246,-0.2605436181,1.665133352,-0.467431277,0.1866066307,-1.905327201
0.4454609173,-0.4744488191,2.47483967,-0.2361299694,0.1414478421,-1.886792541
-0.346586117,-0.6056529405,2.758651058,0.01316667162,0.2047570348,-1.938459754
-0.7803054508,-0.9235025001,2.710236864,0.2385635823,0.1504874676,-1.985706568
-1.211580899,-1.273361063,2.61312995,0.4332286716,-0.06575828046,-1.942416668
-1.538715588,-1.828360506,2.662845583,0.6046084166,-0.3305342197,-1.79461503
-1.756071222,-2.386625087,2.778136096,0.7879460454,-0.4878213108,-1.583750486
-1.393639301,-2.39814426,2.894522003,0.9859752059,-0.5530373454,-1.409692883
-0.4815010757,-2.00757141,2.496782621,1.155959725,-0.4423455,-1.30856061
0.003707330085,-1.432797007,1.41104987,1.228778362,-0.229674831,-1.21904552
0.2221469597,-0.7656944494,-0.1000632794,1.170983315,0.01726970822,-1.094122529
0.2667015562,-0.2069242561,-1.309897627,1.0214082,0.2008706182,-0.893286407
0.2606573076,0.4054892646,-1.674143027,0.86479491,0.2575040758,-0.6438946724
0.3236304811,0.5437795449,-1.212213205,0.7606940866,0.1683830619,-0.4209159017
0.5790723921,0.2128302653,-0.3472799445,0.727037847,0.04747501761,-0.3147670925
1.038966616,-0.09388882853,0.5247850677,0.767665565,-0.02038948983,-0.3470399082
1.188082534,-0.358996978,1.041737542,0.8413262367,-0.01349589881,-0.437923193
0.7285910457,-0.7927291713,1.260216627,0.9232392907,0.04110178724,-0.4892421365
0.1333466864,-1.34216455,1.355792093,1.015466094,0.08434140682,-0.4966798127
0.16487229,-1.772968873,1.47419314,1.121305227,0.06734842062,-0.4730530679
0.4823936406,-2.037857827,1.411316412,1.215527534,0.01882962324,-0.4499972761
0.7416659236,-2.064251913,1.166152734,1.284923077,-0.02773559466,-0.4383210242
0.7888058604,-1.849734133,0.8614303671,1.328136683,-0.06402036548,-0.4219114184
0.6412266505,-1.584199867,0.5036027251,1.346932888,-0.03853798658,-0.3798441589
0.221801215,-1.347913323,0.1957712862,1.333348632,0.09988620132,-0.2991072536
-0.08737433207,-1.18131114,-0.08490326578,1.291002274,0.3157931268,-0.2021263689
-0.2312047109,-1.176266716,-0.3171978177,1.230211377,0.5905754566,-0.1207811907
-0.3612853812,-1.304800157,-0.5419491146,1.172460198,0.784705162,-0.05178596079
-0.3501838492,-1.448326,-0.6564005465,1.139013052,0.8733479381,0.003570506815
-0.4659682832,-1.565420932,-0.6240358617,1.145791531,0.8964263797,0.06328458339
-0.7338783384,-1.751973431,-0.6414531527,1.170079827,0.9038507342,0.1260254681
-1.097880577,-2.090174874,-0.9323027694,1.192821741,0.8730912805,0.1927032173
-1.161159164,-2.42883692,-1.301838093,1.209634304,0.7918422222,0.2634649873
-1.408328629,-2.697650354,-1.517680107,1.218797326,0.7943218946,0.3531776667
-1.130821308,-2.76670577,-1.715617047,1.196893334,0.8053566813,0.4028786421
-0.03536240528,-2.495006552,-1.633766739,1.165431499,0.8958778977,0.3889076412
0.5350125934,-2.126965266,-1.427354232,1.117742062,1.120538235,0.381639868
0.6509896273,-1.690005928,-1.573326299,1.029770494,1.396251798,0.3676829934
0.9051905984,-1.225648879,-1.974384887,0.8429182768,1.502025008,0.3421936333
1.208683131,-0.8333739009,-2.667408068,0.5478317738,1.312252164,0.3148347139
1.301574181,-0.5308697945,-2.930347349,0.2458708435,1.017220259,0.2909421623
1.488416895,-0.471348515,-2.491157767,-0.002193143824,0.8597094417,0.2683409452
2.030459241,-0.7736252424,-1.808531185,-0.1749430746,0.8557181954,0.2616596222
3.187127523,-1.226951778,-1.48061762,-0.2979002893,0.8703191876,0.2609579265
4.04646501,-1.700385868,-1.6618083,-0.4117597342,0.8264371753,0.3233640492
4.184344371,-2.002598298,-1.66675014,-0.5314645171,0.6927090883,0.458922267
4.462467485,-2.002586607,-1.389732649,-0.6575835347,0.5088431239,0.6186149716
4.692487954,-2.009798438,-0.7527627794,-0.7816007137,0.3056108057,0.8116619587
4.507454628,-2.129462928,0.0263800574,-0.8817068338,0.08359771222,0.9808376431
4.403998929,-1.960609752,0.8878238685,-0.9551724195,-0.20878084,1.073177338
3.418613681,-1.015596262,1.8195918,-0.9946519732,-0.5804249644,1.172730207
2.844216295,0.6132675072,2.357709374,-1.030798078,-0.9756788015,1.246138215
3.97699809,2.483608959,2.20307177,-1.080172539,-1.077995896,1.173769712
5.446417147,4.551472633,2.356910333,-1.072994471,-0.668338716,0.9380761385
7.570390246,6.547806025,3.419959251,-0.9363828897,-0.1884480417,0.5136976838
9.630149524,8.34863555,5.38959519,-0.6358650923,0.1335228682,0.1117703542
7.258102997,9.239717543,7.57853439,-0.257995069,0.5063156486,0.103249304
1.711142824,7.547123352,7.911666274,0.009811885655,0.6869294047,0.3709331453
-3.386445396,3.384039211,6.699077952,0.1133715659,0.4996084869,0.7232118249
-7.056634084,-1.671454957,4.945685301,0.1105782613,0.1297833622,0.9797866344
-9.702928344,-6.016964872,3.290876651,0.09405814111,0.1305202544,1.262641549
-12.38284255,-9.054197894,1.546264396,0.09036391228,0.5970261097,1.658626676
-12.26528351,-9.606891982,0.2601645556,0.09296209365,1.273569942,1.947254181
-8.577642458,-8.390486148,0.02872165209,0.07662112266,2.023296595,1.823109388
-1.484317059,-6.636820525,0.08560118492,-0.009474341758,2.709980726,1.156014204
3.460447036,-2.158839245,0.03658084116,-0.03557758406,2.725200891,0.927367568
1.251367258,3.400622097,0.1570028718,0.1028902754,2.538941145,1.611775279
-3.81359295,7.460163446,0.1046595211,0.364842236,2.952471733,2.59580636
-6.032555824,8.566866797,-0.7199531273,0.4774830341,3.568239212,3.297650337
-5.265698176,7.390416541,-2.396165508,0.2329795063,3.901337385,3.530592918
-3.078351507,5.56763179,-3.838778537,-0.2261457443,3.819988728,3.363003492
-1.147700693,3.633372284,-4.025471906,-0.6157204509,3.364355087,2.973637342
0.03086962391,1.649073029,-2.966545621,-0.7617698312,2.697441339,2.468734741
0.8432993749,-0.06011106209,-1.633591821,-0.6714208126,1.935835838,1.988962173
1.009058969,-1.441180805,-0.6125777713,-0.457087189,1.14787066,1.643840194
0.6814297738,-2.456940148,-0.1340259009,-0.2300126404,0.5557236075,1.481727481
-0.5165234353,-2.638082897,0.182418322,-0.03990582377,0.3636849523,1.491345286
-1.300948158,-2.429810734,0.1492595642,0.05826570839,0.5114910603,1.541530967
-1.131826102,-2.231599361,-0.1343932729,0.07010159642,0.8336853385,1.554458022
-0.7352244923,-1.749136162,-0.4009923916,0.0375450626,1.148364902,1.536722779
-0.4975311501,-1.010054994,-0.5905604392,0.01008361019,1.33878839,1.52560842
-0.333894174,-0.2829664623,-0.8162028398,-0.03465947136,1.377237082,1.519468188
-0.03118665397,0.2740601022,-1.218349516,-0.08528084308,1.257217646,1.499181032
0.4105516626,0.6538572917,-1.526195276,-0.1455926895,1.024142861,1.433131456
0.8092612039,0.7210393151,-1.758553394,-0.221549511,0.7988491058,1.335907221
0.7981494428,0.6234422797,-1.799870032,-0.2938318551,0.7466052771,1.258991361
0.6518541352,0.3572948503,-1.457358471,-0.3567498326,0.8904114366,1.202993274
0.9435480938,-0.136091309,-1.045755984,-0.4009016752,1.083426833,1.1600945
1.440591607,-0.4758557633,-0.6877902487,-0.4043877423,1.250233054,1.129665852
1.87984344,-0.7340425891,-0.4964608905,-0.3795040846,1.35406661,1.101767302
2.107488997,-0.9578870003,-0.3081535105,-0.3198066652,1.468507409,1.063787222
2.140941185,-0.9159048846,-0.2041580062,-0.2498719096,1.535675406,1.006250143
2.225889167,-0.9709054718,-0.3518621577,-0.1690471023,1.534401298,0.9181919694
2.245870463,-0.9297586379,-0.4951752346,-0.08774692565,1.505224943,0.8172287345
2.023639917,-0.8053893309,-0.7100646244,-0.03150442615,1.45528996,0.7527016997
1.617898138,-0.7856359982,-0.9922805605,-0.008000926115,1.366430521,0.7661119103
1.246238078,-0.8833312333,-1.270545859,-0.007668830454,1.244621754,0.86230582
1.015697311,-0.9564157587,-1.334109692,-0.009029555134,1.108562946,1.021000504
1.109711885,-1.178911093,-1.272006433,-0.02740270272,0.9910690784,1.200105429
1.295439039,-1.557102601,-1.121118976,-0.03752336279,0.9108249545,1.36134541
1.643775507,-1.945225721,-0.9035894468,-0.01807642728,0.8672657609,1.447853684
2.169717051,-2.121587081,-0.4973481948,0.05499234051,0.8188864589,1.44025147
2.702676658,-2.09431212,0.05591960175,0.1866957694,0.7282587886,1.366016626
3.00478212,-1.919254828,0.4329465959,0.3338833749,0.5424716473,1.305925012
2.910157379,-1.770695668,0.5630139684,0.479870677,0.3038303256,1.307884574
2.839990786,-1.419809515,0.5980651157,0.609598875,0.06308033317,1.347619176
3.136009623,-0.7946399734,0.302045549,0.6679082513,-0.1029035747,1.373307824
3.627321898,-0.3831774796,-0.3651306585,0.6600445509,-0.124400042,1.343984604
4.180438596,-0.3269908974,-1.10562067,0.5984248519,-0.05614375323,1.223763108
4.468436038,-0.1184305646,-1.972087278,0.4639001489,0.09962010384,1.015998602
3.782567113,0.3903144918,-2.651248961,0.3001708686,0.4149160087,0.8198333979
2.467435239,0.9121335494,-3.016859511,0.1433922946,0.7703667879,0.6871350408
1.629619848,1.127977609,-3.164747641,-0.02993156575,0.9986109138,0.6223475337
1.52324797,1.418945592,-2.979426145,-0.2047058493,0.9861241579,0.6018634439
2.120270737,2.052967133,-2.42766057,-0.3163010776,0.7337536812,0.5607982874
3.290246829,2.865634931,-1.439867238,-0.2955385745,0.3848091662,0.4553351998
4.055103659,3.777437056,-0.185927353,-0.2257006615,0.1782994121,0.3140286803
4.398528681,4.294858171,0.212506294,-0.1810928136,0.1213615462,0.1518599987
4.352342976,4.798020459,-0.5236746223,-0.1693128496,0.2597958744,-0.0677376166
3.785887197,4.984231597,-2.006714501,-0.2681663036,0.4614183009,-0.40337044
3.404685694,5.117335415,-3.584430851,-0.4635185003,0.4483482838,-0.8258337975
3.167292065,6.232654034,-4.682128473,-0.6166873574,0.06057382375,-1.262232304
3.001345131,8.417667585,-5.109157954,-0.6910960674,-0.5611522794,-1.70844233
2.587209035,9.768564892,-4.670628297,-0.8490760922,-0.9170646071,-2.034218073
1.674972609,7.880966015,-2.177984091,-0.9176647663,-0.8281410933,-2.260568619
2.601245159,5.914323413,1.30094845,-0.7183986902,-0.7392684221,-2.621358871
3.879245572,5.047907074,3.160430363,-0.4229656756,-0.7909473181,-3.069625378
3.024108752,4.193358868,3.545496725,-0.1660518944,-0.7728880644,-3.402107239
0.07904021897,3.762610074,3.306557912,-0.05389898643,-0.4843593538,-3.487715721
-3.206156925,3.834271873,2.37196294,-0.2027330548,0.1999095231,-3.411599159
-5.026906956,3.792189804,1.756449408,-0.4624735415,1.077512145,-3.30042696
-5.372891308,3.253253608,2.354706977,-0.6862055659,1.897164106,-3.181812048
-4.881882399,2.651035902,3.232414233,-0.7958588004,2.50335288,-3.079666615
-4.082193326,2.274644137,3.949427946,-0.8141540885,2.839048862,-3.007374763
-3.41876215,2.06991593,4.578997769,-0.7476677299,2.93014884,-2.958388567
-3.002556845,1.892337011,5.251357516,-0.6144233942,2.770157576,-2.926264524
-2.550875446,1.911833154,6.207768599,-0.3320886493,1.979118943,-2.925593853
-0.3187418323,2.545643098,7.60834676,0.05353699997,-0.07866954803,-3.046309471
1.996165342,2.797995811,6.346525328,0.4154408872,-1.950020671,-3.332929373
0.5707996538,1.98137723,4.179797375,0.7240243554,-2.864795923,-3.502545834
-2.291770336,0.903417159,2.407976065,0.9551118612,-2.839679003,-3.574492455
-3.510648406,-0.04181786503,1.359056356,1.070162535,-2.241758108,-3.63347888
-4.141616405,-1.05263683,0.1417182089,0.9971951246,-1.539719939,-3.649117231
-3.90899306,-1.373763219,-1.09373018,0.8289859891,-1.02017355,-3.654963255
-3.134071056,-1.186215279,-2.067529327,0.6323555112,-0.6798812747,-3.620352507
-3.202449011,-0.8373334522,-2.468434187,0.4631586075,-0.6004860997,-3.434941769
-3.844757611,-0.6699912649,-2.411918811,0.3431512415,-0.77125597,-3.055667877
-4.471964797,-0.8455781334,-2.2125533,0.2544823885,-0.9577535391,-2.54951787
-5.246815781,-1.276381872,-1.941570997,0.176036045,-1.041785359,-2.010940313
-6.422545907,-1.839429597,-1.734422139,0.0802282244,-1.05391717,-1.506787181
-7.656708347,-2.366019522,-1.678123767,-0.007731187157,-1.091807604,-1.06856823
-8.54291952,-2.969643587,-1.566252415,-0.06798254699,-1.127823472,-0.7117730975
-9.091458826,-3.62099328,-1.534458954,-0.1224939898,-1.183158159,-0.4327744842
-9.214632786,-4.463744081,-1.623913599,-0.1690254956,-1.181317687,-0.2355152369
-8.902946425,-5.356570288,-1.616590125,-0.2038910687,-1.097401977,-0.0880818367
-8.187661728,-6.002033845,-1.566382178,-0.2378457338,-0.9451388121,0.06506785005
-7.119137594,-6.245496564,-1.449964853,-0.2690992355,-0.7601969242,0.2705456614
-6.138831841,-6.259607507,-1.201280746,-0.303727895,-0.5851518512,0.6035607457
-5.249241547,-6.190927939,-1.05659945,-0.3397870958,-0.4917081892,1.056123376
-4.311882956,-6.018450142,-1.239380467,-0.4037693739,-0.4494696856,1.583788633
-3.199802588,-5.837078845,-1.646392119,-0.5203695297,-0.3877144456,2.122674942
-1.82404498,-5.47646391,-2.009378751,-0.6531156898,-0.34342888,2.581445932
0.3517968374,-4.989969264,-1.957716223,-0.7625002265,-0.4125442803,2.82103467
3.442774894,-4.251205492,-1.501302534,-0.7978556752,-0.5790041685,2.772339344
6.189567756,-3.111003776,-0.6261781344,-0.7161525488,-0.7048091888,2.486999035
8.730502531,-1.42213942,0.5196931514,-0.5242674351,-0.8512001634,1.896258116
12.99286012,1.440079565,1.938727737,-0.185659036,-1.12329483,1.141577363
11.98515373,5.640031255,3.870491188,0.2658558786,-1.353030443,0.534738481
12.02412264,10.32729768,4.63355938,0.6051322222,-1.645205617,-0.2793437541
13.13562374,13.33813953,3.646416182,0.5703887343,-1.585317969,-0.9759194851
9.804345815,12.45397653,2.386489332,0.1665722877,-1.305465817,-1.237588644
7.290848498,7.757496872,1.486270531,-0.2326347679,-1.076106668,-1.189046502
5.57826132,3.283966726,0.7719920882,-0.5590722561,-0.7300044298,-0.9382503033
2.803781409,-0.6308797362,-0.1083541379,-0.8224766254,-0.3374757767,-0.5314129591
-0.01697743829,-3.853477509,0.02677987038,-0.9474494457,-0.4892040491,-0.0917160064
-1.236551966,-5.182914679,1.40901515,-0.8163753748,-1.371122003,0.2743787766
-1.864175331,-4.418360048,3.086165103,-0.4062970579,-2.396775246,0.6122186184
-3.986245519,-2.451697571,3.621416181,0.08844005316,-2.352198362,0.9899214506
-7.464213598,-0.393282694,2.380603635,0.3654530048,-0.7940724492,1.264689445
-8.251376368,2.114111046,0.1785974485,0.4154250622,1.031964183,1.164739132
-3.168742264,5.927782029,0.4101625171,0.5238029361,2.133628607,0.4470850825
3.390047804,9.777219907,3.798685304,0.7475305796,2.216373205,-0.4099248052
3.857133109,10.34204633,6.959732629,0.8388814926,1.585594177,-0.7037798762
-0.8165870168,7.878964028,8.064328194,0.627561152,1.050658345,-0.3859345019
-7.009957673,2.78009892,6.523937658,0.32343027,0.9367176294,0.2915832698
-10.16882444,-1.205849954,4.23265569,0.2698751092,1.02922225,0.9884191155
-9.785672094,-2.97772051,1.991795456,0.279889673,1.13057065,1.52407968
-8.674320041,-4.132648086,-0.4809589316,0.2513693571,1.328000784,1.903455853
-7.114662494,-4.464026405,-3.246818022,0.1119454131,1.735332012,2.019698858
-4.212731384,-3.633389235,-6.357032109,-0.1241492108,2.301058054,1.836793661
-2.765933324,-1.496836056,-7.515949046,-0.2550715506,2.576111078,1.663186431
-3.629822191,0.7850543989,-6.608401071,-0.1816658825,2.40450573,1.622928619
-4.41404423,2.340584636,-5.206254054,0.02006882615,1.881859899,1.625518799
-4.214930063,3.005544337,-4.590438616,0.1243486702,1.230288744,1.536537766
-3.220210293,3.641183835,-4.247190411,0.01739398763,0.4518816769,1.350857615
-2.352047111,3.425584105,-3.352731635,-0.1956670731,-0.2487510145,1.194429398
-1.938091339,2.391570143,-1.392856188,-0.3290778697,-0.6726306081,1.17866087
-1.524026846,1.120697389,0.1734197536,-0.3737787306,-0.8564477563,1.271722317
-1.163902033,-0.07829787617,1.046615962,-0.3926818371,-0.8155482411,1.422723293
-1.254446811,-1.003150622,1.377413704,-0.4054113925,-0.4980787039,1.596118569
-1.563709452,-1.480389364,1.392700997,-0.4072678983,0.06237156317,1.729623199
-1.580368034,-1.692427602,1.100118127,-0.4209228754,0.598495245,1.778550744
-0.8477893798,-1.821639673,0.7495287659,-0.4143477976,0.8664542437,1.738557816
-0.08008402893,-1.791407616,0.5650061651,-0.3668039143,0.9094932079,1.650092006
0.0633916912,-1.571845997,0.4278302758,-0.2895956635,0.8843353987,1.560383677
0.0160706987,-1.104220302,0.2396750176,-0.2192504704,0.7869057059,1.499578834
0.09828260651,-0.7262263624,0.06005860125,-0.1549625546,0.567237556,1.468740225
0.2694376301,-0.6661176384,-0.1342065181,-0.1174488589,0.2487835735,1.456731915
0.3077272479,-0.9365309085,-0.3321519335,-0.08315134048,-0.05585594475,1.460826516
0.04407178144,-1.264706047,-0.3307708544,-0.0301321391,-0.1204084679,1.472813845
-0.4661795148,-1.537552682,-0.3108750444,0.0286499504,0.08408741653,1.467989326
-0.2892798832,-1.799476356,-0.450801986,0.08350985497,0.3984865546,1.411368608
-0.162286694,-1.888555739,-0.7679141713,0.1133388504,0.7578476667,1.354794264
-0.5669640212,-1.929797265,-1.067675993,0.1443998367,1.08146739,1.376258731
-1.350722535,-1.521132293,-1.225430268,0.1737883538,1.262656569,1.521399975
-1.735399898,-1.00130061,-1.342036832,0.2129230201,1.205139518,1.736533165
-1.218976562,-0.4272323099,-1.07456736,0.2762391269,0.8529210091,1.91147089
0.2064636894,0.1155155539,-0.4715886073,0.3657125533,0.2765724957,1.96036303
1.772494241,0.240848153,-0.06615954848,0.4271282256,-0.2655094266,1.853629708
3.263748114,0.2497100894,-0.2614746153,0.4569827914,-0.6057698727,1.62428844
4.674885662,0.314883111,-0.7920181004,0.4608459473,-0.6653261185,1.334601402
5.496540484,0.4171609977,-1.428958452,0.4301282465,-0.3897435367,1.07563138
5.359271948,0.3349439023,-2.128902957,0.3468269706,0.06900008768,0.9989786148
4.645585041,0.01156125846,-2.823435081,0.2170678377,0.4823673069,1.074961901
3.729451316,-0.2904997804,-3.029654111,0.08732874691,0.9378461838,1.001666188
2.451685296,-0.01484977861,-1.8474903,0.05700877681,1.358805895,0.7674651742
1.498082842,0.3209469411,0.0245702315,0.118440181,1.4399122,0.471195966
1.533326735,-0.03428922309,1.579838603,0.2117153555,1.147819877,0.09873303026
1.799776801,-0.8676648776,2.490728144,0.2822763324,0.9084834456,-0.3957880139
1.873390757,-1.746074437,2.251788747,0.3011488914,0.9103272557,-0.9656638503
2.409287586,-2.487131873,0.8068138108,0.3164716661,0.9284524918,-1.386569142
2.177984091,-3.02700272,-1.293023503,0.3053884804,1.139127493,-1.64398253
0.9053285455,-3.185451991,-3.337829833,0.2248923182,1.536836743,-1.839685798
0.009544109947,-2.783503176,-5.033984347,0.0582925342,1.825030684,-2.025101662
-1.166380113,-2.255028752,-5.886067625,-0.07968957722,1.88357687,-2.01959753
-3.522999354,-1.537820393,-5.27450283,-0.1049060598,1.765171885,-1.823341846
-5.345610502,-0.6066980657,-4.74776882,-0.148811996,1.543692231,-1.593251705
-7.193409283,0.7384785257,-4.705093753,-0.2783600986,1.394567728,-1.371958256
-8.950199175,2.532725165,-4.220203035,-0.4410654008,1.236167192,-1.150238633
-9.663086748,5.234143931,-3.27636648,-0.5999657512,0.8556807637,-0.9783203602
-9.096392776,8.022443693,-2.153334949,-0.7043787241,0.3825339377,-0.8520060778
-9.480076451,8.873366695,-0.2141540612,-0.6858016253,0.5179394484,-0.5280833244
-9.563935469,6.698304045,1.786472498,-0.797985673,0.6686487794,-0.06373028457
-7.459338686,4.30603423,2.278503297,-1.106805921,0.5228404999,0.3881664574
-5.318514405,3.661027768,3.687780751,-1.389897346,0.380069226,0.7987411618
-3.617413083,3.305175518,5.029581144,-1.577121377,0.04568072036,1.192553997
0.8847944377,2.226630925,4.162454611,-1.595449805,-0.8949126005,1.23585856
6.946776117,1.443933318,2.746751946,-1.317871332,-1.819351554,0.7835100293
7.45873429,1.185320376,4.002866983,-0.8116167188,-1.935679674,0.1834095269
4.724454287,1.202984043,6.032392158,-0.3964092433,-1.588199854,-0.3099361658
2.656047593,1.188327741,6.981352925,-0.1252104789,-1.138509154,-0.629314959
0.9039023121,0.8817799122,6.807877934,0.05584920198,-0.7769973874,-0.7298198342
-0.5277391683,0.677404756,5.892528345,0.1716887057,-0.5798701644,-0.6434385777
-1.204928674,0.6065308924,5.162036142,0.280159533,-0.542765677,-0.4299023449
-1.662976467,0.8542290574,4.719151213,0.4158220291,-0.5209067464,-0.1505367458
-2.254036818,0.782947782,4.14743006,0.4723091125,-0.3744699955,0.1317279339
-2.827289126,0.2496691728,3.494414772,0.4695745707,-0.0255402308,0.3648285568
-3.052448127,-0.4306961866,2.961428716,0.4634894431,0.3766479492,0.5551375151
-2.82118321,-1.195762859,2.331567509,0.4675776362,0.7123196721,0.7274386883
-2.548559863,-1.906124713,1.621912635,0.4738075733,0.8615410924,0.911074698
-2.082176861,-2.6044951,1.055907668,0.4996836483,0.7615132928,1.140923381
-1.781685848,-3.082307843,0.8485616793,0.5905125737,0.5291451812,1.401219606
-1.964618988,-3.011048779,0.9192030494,0.7421178222,0.4548139572,1.623352766
-2.782630484,-2.502622287,0.9989284741,0.9254040122,0.6141720414,1.749665976
-3.119859867,-1.974743491,0.7587212494,1.064218521,0.73155725,1.825237989
-2.332625202,-1.077470242,0.5546599815,1.119789362,0.3644825518,1.825299978
0.2254606142,0.4933879128,0.7960323045,1.125798583,-0.7057236433,1.701866508
2.887649779,2.02428406,1.078507915,1.135219932,-1.873755097,1.498232245
3.342455155,2.739564665,0.2779939346,1.090530038,-2.450981855,1.356202722
2.875913164,2.825074372,-1.111686546,1.008895755,-2.499078274,1.251929164
3.46465121,2.895694554,-2.638670926,0.9174789786,-2.204900742,1.068145037
4.101860441,2.877338228,-4.147015342,0.808729887,-1.566304684,0.7934761643
4.112836301,2.767252298,-5.328510899,0.7157000899,-0.6707283258,0.4727141261
3.83766853,2.533074709,-6.280370894,0.6157767773,0.2374110967,0.1560538858
3.783986624,2.002732153,-6.974492976,0.4375183284,0.7930434346,-0.2188760489
4.541889981,0.9072282417,-6.817502087,0.1428577006,0.7642316818,-0.6945093274
4.895236386,0.1618704779,-5.477215606,-0.1300055087,0.4262682796,-1.169544101
4.28673507,0.1445622002,-3.673894849,-0.2934701443,0.1296798885,-1.594350815
3.866743818,0.4057312567,-2.516078858,-0.3952992857,-0.09777244925,-1.990384698
3.701260995,0.721731389,-1.957889095,-0.4664337933,-0.2465575337,-2.383651257
2.947733368,1.185987315,-1.62807218,-0.5162602067,-0.2755455077,-2.707702637
1.479030935,1.535751186,-1.430921423,-0.5589882731,-0.1784020662,-2.903595924
0.1836187838,1.677100269,-1.191916413,-0.6026777029,-0.0257779099,-2.982204914
-0.3036100036,1.619897788,-0.6502697886,-0.6528118849,0.02035094053,-2.973242521
-0.3268786692,2.034581582,0.1528619726,-0.6993484497,-0.01489919145,-2.872419596
-0.3018891163,2.652875977,0.810068867,-0.7585299611,-0.1484168023,-2.696125984
0.2362732463,3.077109105,1.291650168,-0.8233593106,-0.4227887094,-2.50359726
1.256113137,3.213268803,1.690457617,-0.9053180814,-0.7509034872,-2.335805178
1.328947926,2.871520482,1.854815966,-0.9401825666,-0.6467624307,-2.24689579
-0.02149550023,2.212987599,2.482371527,-0.90365839,-0.280434072,-2.202774048
-0.7288004506,1.63036073,2.196493853,-0.8866003156,-0.1635029614,-2.159349442
-0.03665507544,1.292915074,1.287502401,-0.8357053399,-0.4964304268,-2.13968277
1.736908257,1.157106673,0.4864277184,-0.7728807926,-1.127111673,-2.228769064
3.185969293,1.298708855,-0.4997974876,-0.7401966453,-1.661659598,-2.466782808
3.566483691,1.637012004,-1.336915982,-0.7671009898,-1.76997447,-2.791679382
2.837391125,2.14146024,-1.250315265,-0.7489895821,-1.448362231,-3.052038908
1.473374224,2.282992864,-0.2126386882,-0.7097823024,-1.024059653,-3.119371414
-0.1092138234,1.732148787,0.4148974367,-0.7020771503,-0.8343103528,-2.912935019
-2.127634252,0.3421908047,0.4836046238,-0.7143918872,-0.680532515,-2.539733171
-2.204941071,-0.6876993556,1.056969452,-0.688957572,-0.7079764605,-2.302011967
-1.091112106,-0.8675491422,1.047330394,-0.6546051502,-0.3235422373,-2.212515116
-1.856066259,-1.705896155,1.0528211,-0.6998069286,-0.3410871327,-2.178317308
0.5745096142,-1.481763575,1.79431006,-0.6484158635,-0.9200834036,-2.155161381
-0.3581523439,-0.6823585791,2.250662373,-0.5672410131,-1.190760136,-2.065689802
-1.252296063,-0.8265016771,1.720297167,-0.5207691193,-1.394181967,-1.917478323
-0.9645935122,-0.9022516223,1.749387799,-0.4454997778,-1.473299146,-1.76449585
-1.11477969,-0.760036862,2.096231544,-0.3354699314,-1.378047705,-1.583387494
-1.882298432,-0.6517986056,2.176722254,-0.2230808139,-1.131511688,-1.380288839
-2.86325768,-0.8045137171,2.45798878,-0.1066207811,-0.81101197,-1.204535127
-3.394828901,-1.460736569,2.900372774,0.006119493395,-0.5285550952,-1.025348067
-3.384770448,-2.105064985,3.055641078,0.1042729616,-0.3345529139,-0.8811943531
-3.167050073,-2.454326751,3.013741087,0.1994040757,-0.2217484266,-0.7548558712
-3.144662885,-2.710946473,2.733950917,0.2746436894,-0.1646481156,-0.6110065579
-3.10906141,-2.615523275,2.355710455,0.3601316214,-0.1952813119,-0.4702483118
-2.483117376,-2.364779751,2.11002363,0.4286832511,-0.3320189118,-0.3273103237
-2.276064526,-2.53343945,1.380764914,0.4646138847,-0.4585456252,-0.1711646616
-2.448012161,-2.739140302,0.4274294399,0.4633981586,-0.4488538504,-0.005278753117
-2.817834484,-3.145950586,-0.8909693269,0.4220846593,-0.3597632647,0.1778026372
-2.469547116,-3.246613439,-1.149345684,0.4395832419,-0.2247287482,0.298446238
-1.692739737,-2.981515226,-0.2960191283,0.4907529056,-0.01065998804,0.3521699309
-1.14936585,-2.832549238,-0.03772168176,0.5047127008,0.1863441616,0.3840293288
-0.8146189316,-2.857214308,-0.4350846308,0.4546041191,0.3355846107,0.4306560159
-0.2192564989,-2.909998389,-0.7289084411,0.3663842678,0.416516453,0.4627673626
0.5200000254,-2.849334953,-0.8950295621,0.2503446043,0.3918330371,0.5095072389
0.9293453809,-2.816306544,-1.215043022,0.134041965,0.3393575847,0.5667566657
1.397961256,-2.741887555,-1.474565188,0.044121705,0.2433003783,0.5860075951
2.267380868,-2.475846509,-1.658213636,-0.0176857356,0.007240709383,0.5850304961
2.794674558,-1.893240682,-2.046195301,-0.03592591733,-0.1235241294,0.4984979033
3.427355206,-1.03139472,-2.60526024,-0.04792239144,-0.7451810241,0.5120896101
